"propertyId","accountId_anonymized","meterType","startDate","endDate","consumptionGj","cost","ghgEmissionsKg","consumptionExpected","hdd","cdd","meterId"
27,"d6a962edf206c7fd6ebb4a7667239f77","electricity","2023-08-01 00:00:00","2023-08-31 00:00:00","199.0322228","4658.754194","105.0497275","668.3399259","75.5","3.9",235
8,"69eedf04cbf60212c20d182e096bffec","electricity","2022-11-01 00:00:00","2022-11-30 00:00:00","6.835070032258065","197.51271611287254","3.607567830542179","0","409.4","0.3000000000000007",5
8,"69eedf04cbf60212c20d182e096bffec","electricity","2022-12-01 00:00:00","2022-12-31 00:00:00","42.37743420000002","1224.5788398998097","22.36692054936152","0","611.1","0",5
8,"69eedf04cbf60212c20d182e096bffec","electricity","2023-01-01 00:00:00","2023-01-31 00:00:00","42.41747769274196","1225.7230106371906","22.388055609508175","0","708.5","0",5
8,"69eedf04cbf60212c20d182e096bffec","electricity","2023-02-01 00:00:00","2023-02-28 00:00:00","38.50063573999999","1112.4785663614184","20.320736187857452","0","693.1","0",5
8,"69eedf04cbf60212c20d182e096bffec","electricity","2023-03-01 00:00:00","2023-03-31 00:00:00","41.904533904999994","1219.4752683948955","22.117322537454626","0","582.6","0",5
8,"69eedf04cbf60212c20d182e096bffec","electricity","2023-04-01 00:00:00","2023-04-30 00:00:00","35.84190652499999","1100.4605955264592","18.917451958012045","0","329.7","0",5
8,"69eedf04cbf60212c20d182e096bffec","electricity","2023-05-01 00:00:00","2023-05-31 00:00:00","37.40521318778687","1149.0828287789968","19.742569301261714","0","157.29999999999998","7.100000000000001",5
8,"69eedf04cbf60212c20d182e096bffec","electricity","2023-06-01 00:00:00","2023-06-30 00:00:00","38.0533651967213","1172.1018759363951","20.084665625907665","0","33.400000000000006","58.29999999999999",5
8,"69eedf04cbf60212c20d182e096bffec","electricity","2023-07-01 00:00:00","2023-07-31 00:00:00","39.18874379952405","1207.1219135649028","20.68392142045348","0","0.10000000000000142","137.6",5
8,"69eedf04cbf60212c20d182e096bffec","electricity","2023-08-01 00:00:00","2023-08-31 00:00:00","38.496795899999974","1186.0617840708344","20.31870951026774","0","3.6999999999999993","54.2",5
8,"69eedf04cbf60212c20d182e096bffec","electricity","2023-09-01 00:00:00","2023-09-30 00:00:00","36.99574253993324","1139.909642589574","19.526449622929757","0","39.900000000000006","40.800000000000004",5
8,"69eedf04cbf60212c20d182e096bffec","electricity","2023-10-01 00:00:00","2023-10-31 00:00:00","36.487831334482756","1124.8981336087747","19.258372760965297","0","180.2","9.7",5
8,"69eedf04cbf60212c20d182e096bffec","electricity","2023-11-01 00:00:00","2023-11-30 00:00:00","27.071616796551734","834.601841064575","14.288470112974258","7.6527579068048","487.8","0",5
242,"3413443d23dfc349ad0b8cc5ff343946","electricity","2021-08-01 00:00:00","2021-08-31 00:00:00","1.384316511290323","34.387267447453205","0.730645873392683","0","1.3000000000000007","165.3",307
242,"3413443d23dfc349ad0b8cc5ff343946","electricity","2021-09-01 00:00:00","2021-09-30 00:00:00","1.5972882822580652","39.67761628552294","0.8430529308377114","0","34.2","20.4",307
242,"3413443d23dfc349ad0b8cc5ff343946","electricity","2021-10-01 00:00:00","2021-10-31 00:00:00","7.272049308993984","168.3093156470803","3.838206635108355","0","179.1","0",307
242,"3413443d23dfc349ad0b8cc5ff343946","electricity","2021-11-01 00:00:00","2021-11-30 00:00:00","8.343109983050846","192.44855086797082","4.403515258728976","0","454.8","0",307
242,"3413443d23dfc349ad0b8cc5ff343946","electricity","2021-12-01 00:00:00","2021-12-31 00:00:00","21.16456622005195","529.9535561182454","11.1707133771115","0","636.1","0",307
242,"3413443d23dfc349ad0b8cc5ff343946","electricity","2022-01-01 00:00:00","2022-01-31 00:00:00","23.022840675000012","579.0039344226418","12.15151549213741","0","962.1","0",307
242,"3413443d23dfc349ad0b8cc5ff343946","electricity","2022-02-01 00:00:00","2022-02-28 00:00:00","16.38661009935484","406.99100272033564","8.648895646580572","0","718.1","0",307
242,"3413443d23dfc349ad0b8cc5ff343946","electricity","2022-03-01 00:00:00","2022-03-31 00:00:00","17.328897932500006","429.19605610999326","9.146237628143673","0","588.7","0",307
242,"3413443d23dfc349ad0b8cc5ff343946","electricity","2022-04-01 00:00:00","2022-04-30 00:00:00","6.352835287499998","142.2373945496428","3.3530430716518613","0","365.6","0",307
242,"3413443d23dfc349ad0b8cc5ff343946","electricity","2022-05-01 00:00:00","2022-05-31 00:00:00","4.4117361699999975","90.53515801955845","2.328525883219574","0","105.9","26.800000000000004",307
242,"3413443d23dfc349ad0b8cc5ff343946","electricity","2022-06-01 00:00:00","2022-06-30 00:00:00","1.7995921106451602","44.260135003810866","0.9498294203016682","0","21.299999999999997","34.80000000000001",307
242,"3413443d23dfc349ad0b8cc5ff343946","electricity","2022-07-01 00:00:00","2022-07-31 00:00:00","1.4669388749999996","38.84321357845782","0.7742541729412855","0","0.3999999999999986","112.1",307
242,"3413443d23dfc349ad0b8cc5ff343946","electricity","2022-08-01 00:00:00","2022-08-31 00:00:00","1.9454866766129026","47.24672059998225","1.0268329536015695","1.377524974781718","1","94.9",307
242,"3413443d23dfc349ad0b8cc5ff343946","electricity","2022-09-01 00:00:00","2022-09-30 00:00:00","1.9717888064516125","47.28656094443526","1.0407152864866833","2.4141991700724623","82.3","21.499999999999996",307
242,"3413443d23dfc349ad0b8cc5ff343946","electricity","2022-10-01 00:00:00","2022-10-31 00:00:00","7.604385199814913","180.98064276139223","4.013614387040938","9.137622374291977","240.4","0",307
242,"3413443d23dfc349ad0b8cc5ff343946","electricity","2022-11-01 00:00:00","2022-11-30 00:00:00","8.652032926229507","205.82799668700622","4.566565595692321","7.527683318074961","404.5","0",307
242,"3413443d23dfc349ad0b8cc5ff343946","electricity","2022-12-01 00:00:00","2022-12-31 00:00:00","16.906774210245892","428.42719119883395","8.92343962406681","20.221822352705885","605.1","0",307
242,"3413443d23dfc349ad0b8cc5ff343946","electricity","2023-01-01 00:00:00","2023-01-31 00:00:00","18.81869585499999","480.2043739081766","9.932556866111153","16.953698364935637","692.7","0",307
242,"3413443d23dfc349ad0b8cc5ff343946","electricity","2023-02-01 00:00:00","2023-02-28 00:00:00","15.921896560000004","405.1145973141471","8.403618625704159","15.57775770327083","679.7","0",307
242,"3413443d23dfc349ad0b8cc5ff343946","electricity","2023-03-01 00:00:00","2023-03-31 00:00:00","17.429333747500003","443.2389592127439","9.199247913849344","16.968184771373732","575.2","0",307
242,"3413443d23dfc349ad0b8cc5ff343946","electricity","2023-04-01 00:00:00","2023-04-30 00:00:00","6.3341005842742","146.0645459484179","3.3431548463150076","5.436005813585281","304.2","0",307
242,"3413443d23dfc349ad0b8cc5ff343946","electricity","2023-05-01 00:00:00","2023-05-31 00:00:00","4.368417975000001","92.47224513348934","2.305662426660737","5.697336637562488","154.2","10.000000000000004",307
242,"3413443d23dfc349ad0b8cc5ff343946","electricity","2023-06-01 00:00:00","2023-06-30 00:00:00","2.4592092837342796","57.519718427926875","1.2979770885594781","2.074579738639221","33.699999999999996","59.80000000000001",307
242,"3413443d23dfc349ad0b8cc5ff343946","electricity","2023-07-01 00:00:00","2023-07-31 00:00:00","2.0843741644067784","51.17824168603318","1.100138132724142","1.4596344810866182","0.10000000000000142","131.9",307
242,"3413443d23dfc349ad0b8cc5ff343946","electricity","2023-08-01 00:00:00","2023-08-31 00:00:00","2.324175544600874","55.509630865228644","1.2267059280539632","2.044601191177394","4.100000000000001","48.89999999999999",307
242,"3413443d23dfc349ad0b8cc5ff343946","electricity","2023-09-01 00:00:00","2023-09-30 00:00:00","2.2835822661290313","54.33998530745358","1.2052806895618744","1.4779708174277166","46.699999999999996","39.099999999999994",307
242,"3413443d23dfc349ad0b8cc5ff343946","electricity","2023-10-01 00:00:00","2023-10-31 00:00:00","8.729062291895819","216.49755553317948","4.607221896253012","6.054376584106737","179.2","10.2",307
242,"3413443d23dfc349ad0b8cc5ff343946","electricity","2023-11-01 00:00:00","2023-11-30 00:00:00","9.632844516393439","239.354874594543","5.0842405169146545","10.228351925406054","489.1","0",307
242,"3413443d23dfc349ad0b8cc5ff343946","electricity","2023-12-01 00:00:00","2023-12-31 00:00:00","16.895808390827487","440.96448743888095","8.917651835912093","16.377920179243173","584.3","0",307
270,"2b5a57b558a9cd316a2f1cd2cac565bd","electricity","2020-11-01 00:00:00","2020-11-30 00:00:00","97.411941","2484.846295625075","51.41427710378206","0","408.3","0",187
270,"2b5a57b558a9cd316a2f1cd2cac565bd","electricity","2020-12-01 00:00:00","2020-12-31 00:00:00","266.0800096451613","6888.835679504805","140.43772464890446","0","628.8","0",187
270,"2b5a57b558a9cd316a2f1cd2cac565bd","electricity","2021-01-01 00:00:00","2021-01-31 00:00:00","262.7426003225807","6892.990718808867","138.67623128414434","0","777.3","0",187
270,"2b5a57b558a9cd316a2f1cd2cac565bd","electricity","2021-02-01 00:00:00","2021-02-28 00:00:00","242.00298524654374","6438.3535359141615","127.72980823170623","0","725.3","0",187
270,"2b5a57b558a9cd316a2f1cd2cac565bd","electricity","2021-03-01 00:00:00","2021-03-31 00:00:00","229.13609281797233","6503.727621256426","120.93862877263841","0","577","0",187
270,"2b5a57b558a9cd316a2f1cd2cac565bd","electricity","2021-04-01 00:00:00","2021-04-30 00:00:00","199.30674036774195","5610.9835280832","105.19461857267203","0","286.5","0",187
270,"2b5a57b558a9cd316a2f1cd2cac565bd","electricity","2021-05-01 00:00:00","2021-05-31 00:00:00","217.65343395483873","6198.080906902953","114.8780514079255","0","149.29999999999998","24.199999999999996",187
270,"2b5a57b558a9cd316a2f1cd2cac565bd","electricity","2021-06-01 00:00:00","2021-06-30 00:00:00","225.17131424516128","6406.352582852911","118.8460082776044","0","8.8","97.69999999999999",187
270,"2b5a57b558a9cd316a2f1cd2cac565bd","electricity","2021-07-01 00:00:00","2021-07-31 00:00:00","241.91270698064508","6725.958391294794","127.68215912696904","0","12.099999999999994","68.80000000000001",187
270,"2b5a57b558a9cd316a2f1cd2cac565bd","electricity","2021-08-01 00:00:00","2021-08-31 00:00:00","238.4958687096773","6708.4689850983705","125.87874295561541","0","2.3000000000000007","153.70000000000002",187
270,"2b5a57b558a9cd316a2f1cd2cac565bd","electricity","2021-09-01 00:00:00","2021-09-30 00:00:00","210.58983150967737","6256.793585114579","111.14986357244773","0","51.9","12.5",187
270,"2b5a57b558a9cd316a2f1cd2cac565bd","electricity","2021-10-01 00:00:00","2021-10-31 00:00:00","215.6927930709676","6199.331631857361","113.84322002411854","0","196.8","0.3999999999999986",187
270,"2b5a57b558a9cd316a2f1cd2cac565bd","electricity","2021-11-01 00:00:00","2021-11-30 00:00:00","270.361010986175","7191.0995404577625","142.69724834763193","104.18618227929086","482","0",187
270,"2b5a57b558a9cd316a2f1cd2cac565bd","electricity","2021-12-01 00:00:00","2021-12-31 00:00:00","226.61337765898605","6050.63995387528","119.60713311711059","273.56082345548987","662.5","0",187
270,"2b5a57b558a9cd316a2f1cd2cac565bd","electricity","2022-01-01 00:00:00","2022-01-31 00:00:00","285.024510580645","7588.316619157271","150.43668176536127","307.71350739771606","998.1","0",187
270,"2b5a57b558a9cd316a2f1cd2cac565bd","electricity","2022-02-01 00:00:00","2022-02-28 00:00:00","250.44007147465445","6600.979595481263","132.18292439824054","242.58000417098236","728.3","0",187
270,"2b5a57b558a9cd316a2f1cd2cac565bd","electricity","2022-03-01 00:00:00","2022-03-31 00:00:00","240.55624368663587","6446.912494428583","126.96621425446826","234.81344218096095","605.9","0",187
270,"2b5a57b558a9cd316a2f1cd2cac565bd","electricity","2022-04-01 00:00:00","2022-04-30 00:00:00","211.8523337419354","6044.687229250051","111.8162155509332","213.4854488172428","356.3","0",187
270,"2b5a57b558a9cd316a2f1cd2cac565bd","electricity","2022-05-01 00:00:00","2022-05-31 00:00:00","212.59088361290318","6400.2436926280125","112.20602410346885","206.85220766214775","105.1","26.9",187
270,"2b5a57b558a9cd316a2f1cd2cac565bd","electricity","2022-06-01 00:00:00","2022-06-30 00:00:00","207.07962938709673","6285.928698082356","109.29716971615095","229.41693790773624","23.799999999999997","37.5",187
270,"2b5a57b558a9cd316a2f1cd2cac565bd","electricity","2022-07-01 00:00:00","2022-07-31 00:00:00","232.24606461290318","7085.457730114312","122.58008001576191","238.9411313175662","2.3000000000000007","110.9",187
270,"2b5a57b558a9cd316a2f1cd2cac565bd","electricity","2022-08-01 00:00:00","2022-08-31 00:00:00","238.57947812903228","7126.652880083558","125.92287222571386","239.30987458940234","5.0000000000000036","91",187
270,"2b5a57b558a9cd316a2f1cd2cac565bd","electricity","2022-09-01 00:00:00","2022-09-30 00:00:00","208.68214325806457","6137.299009111066","110.14298072636986","223.12297115051388","101","19.199999999999996",187
270,"2b5a57b558a9cd316a2f1cd2cac565bd","electricity","2022-10-01 00:00:00","2022-10-31 00:00:00","210.99533719354824","6049.95466521397","111.3638905324248","230.33354374806666","259.4","1.1999999999999993",187
270,"2b5a57b558a9cd316a2f1cd2cac565bd","electricity","2022-11-01 00:00:00","2022-11-30 00:00:00","226.2568432064516","6387.7835126740065","119.4189533010483","254.67683496347823","417.8","0.3999999999999986",187
270,"2b5a57b558a9cd316a2f1cd2cac565bd","electricity","2022-12-01 00:00:00","2022-12-31 00:00:00","264.5304484064516","7174.778211209439","139.61986217641459","217.1551090741101","611.6","0",187
270,"2b5a57b558a9cd316a2f1cd2cac565bd","electricity","2023-01-01 00:00:00","2023-01-31 00:00:00","269.68218212903224","7417.883132659881","142.33896070230944","228.82943725353843","717.5","0",187
270,"2b5a57b558a9cd316a2f1cd2cac565bd","electricity","2023-02-01 00:00:00","2023-02-28 00:00:00","245.82960920737315","6740.774033416547","129.7495103613872","247.3395009809522","712.7","0",187
270,"2b5a57b558a9cd316a2f1cd2cac565bd","electricity","2023-03-01 00:00:00","2023-03-31 00:00:00","248.59469214746537","6837.077124065262","131.20892836535492","238.7283363849642","596.9","0",187
270,"2b5a57b558a9cd316a2f1cd2cac565bd","electricity","2023-04-01 00:00:00","2023-04-30 00:00:00","203.46212850967737","6052.4826005348605","107.38784329656124","203.20406314776653","314.4","0",187
270,"2b5a57b558a9cd316a2f1cd2cac565bd","electricity","2023-05-01 00:00:00","2023-05-31 00:00:00","191.8432062","6120.652160734473","101.25534572855705","224.19537400819183","152.1","13.600000000000001",187
270,"2b5a57b558a9cd316a2f1cd2cac565bd","electricity","2023-06-01 00:00:00","2023-06-30 00:00:00","206.7465852","6560.876903295254","109.12138812359244","209.93208087174412","34.900000000000006","58.300000000000004",187
270,"2b5a57b558a9cd316a2f1cd2cac565bd","electricity","2023-07-01 00:00:00","2023-07-31 00:00:00","225.72313641290316","6980.002414534165","119.13726146025365","232.1286313109961","1.8999999999999986","127.7",187
270,"2b5a57b558a9cd316a2f1cd2cac565bd","electricity","2023-08-01 00:00:00","2023-08-31 00:00:00","207.93662593548373","6662.177591067844","109.74949473465925","239.54230447985506","8.200000000000003","42.5",187
270,"2b5a57b558a9cd316a2f1cd2cac565bd","electricity","2023-09-01 00:00:00","2023-09-30 00:00:00","190.5974258516129","6212.363651684971","100.59781960409126","197.7406437751779","56.00000000000001","39.9",187
270,"2b5a57b558a9cd316a2f1cd2cac565bd","electricity","2023-10-01 00:00:00","2023-10-31 00:00:00","195.21823976129048","6159.9251356623745","103.03669726486154","197.24226029511934","196.6","13.900000000000002",187
270,"2b5a57b558a9cd316a2f1cd2cac565bd","electricity","2023-11-01 00:00:00","2023-11-30 00:00:00","215.1646602387097","6294.144413057726","113.56447013466386","240.39445854789554","484.4","0",187
270,"2b5a57b558a9cd316a2f1cd2cac565bd","electricity","2023-12-01 00:00:00","2023-12-31 00:00:00","246.1085063419355","6917.813020967667","129.89671299807256","260.7895030493395","594.8","0",187
270,"2b5a57b558a9cd316a2f1cd2cac565bd","electricity","2024-01-01 00:00:00","2024-01-31 00:00:00","258.9801764516129","7337.541570997818","136.69041412971742","271.1237371304288","724.2","0",187
270,"2b5a57b558a9cd316a2f1cd2cac565bd","electricity","2024-02-01 00:00:00","2024-02-29 00:00:00","231.00417642714118","6754.974392790787","121.92460818490412","229.90582133888776","631.7","0",187
270,"2b5a57b558a9cd316a2f1cd2cac565bd","electricity","2024-03-01 00:00:00","2024-03-31 00:00:00","140.09623137931027","4193.415433621578","73.94315714673446","228.43401806742952","501.3","0",187
13,"af3761e02213bb49355141209409d3c5","electricity","2021-11-01 00:00:00","2021-11-30 00:00:00","14.794903520000004","365.76286756449497","7.808788753126281","0","462","0",43
13,"af3761e02213bb49355141209409d3c5","electricity","2021-12-01 00:00:00","2021-12-31 00:00:00","54.20353755419358","1358.8987094888023","28.60876881425211","0","649","0",43
13,"af3761e02213bb49355141209409d3c5","electricity","2022-01-01 00:00:00","2022-01-31 00:00:00","48.31521258870966","1268.8156505329475","25.500895504834034","0","965","0",43
13,"af3761e02213bb49355141209409d3c5","electricity","2022-02-01 00:00:00","2022-02-28 00:00:00","48.89322076209676","1287.33764310563","25.80596972971551","0","712.7","0",43
13,"af3761e02213bb49355141209409d3c5","electricity","2022-03-01 00:00:00","2022-03-31 00:00:00","58.755532395967734","1518.8557365231509","31.01132359108345","0","586.1","0",43
13,"af3761e02213bb49355141209409d3c5","electricity","2022-04-01 00:00:00","2022-04-30 00:00:00","57.48350410903223","1553.8965085341756","30.339943736037227","0","346.5","0",43
13,"af3761e02213bb49355141209409d3c5","electricity","2022-05-01 00:00:00","2022-05-31 00:00:00","67.32550175064513","1858.7252713570197","35.53457581918867","0","88.4","37.3",43
13,"af3761e02213bb49355141209409d3c5","electricity","2022-06-01 00:00:00","2022-06-30 00:00:00","67.55967779935484","1780.90181586045","35.658174549855886","0","18.4","47.599999999999994",43
13,"af3761e02213bb49355141209409d3c5","electricity","2022-07-01 00:00:00","2022-07-31 00:00:00","79.50232339419355","2019.3735297036544","41.961534114011364","0","0.8999999999999986","138.9",43
13,"af3761e02213bb49355141209409d3c5","electricity","2022-08-01 00:00:00","2022-08-31 00:00:00","76.8958152290323","1962.886916710055","40.58581229078159","0","3.5","117.2",43
13,"af3761e02213bb49355141209409d3c5","electricity","2022-09-01 00:00:00","2022-09-30 00:00:00","62.93160225677424","1681.6808034204928","33.21546418025679","0","88.5","26.699999999999996",43
13,"af3761e02213bb49355141209409d3c5","electricity","2022-10-01 00:00:00","2022-10-31 00:00:00","51.79143677225804","1476.8908836577311","27.33565571608806","0","232.2","1.9000000000000021",43
13,"af3761e02213bb49355141209409d3c5","electricity","2022-11-01 00:00:00","2022-11-30 00:00:00","36.34873056774192","1074.542908347845","19.184955012656985","13.653375458589833","406.5","0.3999999999999986",43
13,"af3761e02213bb49355141209409d3c5","electricity","2023-03-01 00:00:00","2023-03-31 00:00:00","14.67449821451613","436.1440344909205","7.7452385181410905","58.532607832317254","582.9","0",43
13,"af3761e02213bb49355141209409d3c5","electricity","2023-04-01 00:00:00","2023-04-30 00:00:00","51.49818447548387","1521.6930905031343","27.18087638726155","55.59853070195652","326.7","0",43
13,"af3761e02213bb49355141209409d3c5","electricity","2023-05-01 00:00:00","2023-05-31 00:00:00","62.232108822903214","1791.239450026652","32.84626971731799","80.19803608319953","154.5","7.400000000000002",43
13,"af3761e02213bb49355141209409d3c5","electricity","2023-06-01 00:00:00","2023-06-30 00:00:00","67.32673266709675","1859.2160744736618","35.53522550010956","70.96566891226675","32.3","60.2",43
13,"af3761e02213bb49355141209409d3c5","electricity","2023-07-01 00:00:00","2023-07-31 00:00:00","77.16729811032259","2066.4800422181816","40.72910166520841","79.22521958139006","0","140.6",43
13,"af3761e02213bb49355141209409d3c5","electricity","2023-08-01 00:00:00","2023-08-31 00:00:00","71.87971456451609","1937.7364367279663","37.93830124749069","76.86633222289112","3.400000000000002","57",43
13,"af3761e02213bb49355141209409d3c5","electricity","2023-09-01 00:00:00","2023-09-30 00:00:00","60.323731567741916","1711.3094503454206","31.839023213366094","53.759756936565346","38.099999999999994","42",43
13,"af3761e02213bb49355141209409d3c5","electricity","2023-10-01 00:00:00","2023-10-31 00:00:00","50.34259391741935","1561.8031896264235","26.570952669892613","46.004081472070936","177.5","10.100000000000001",43
13,"af3761e02213bb49355141209409d3c5","electricity","2023-11-01 00:00:00","2023-11-30 00:00:00","49.18235064999999","1496.3062244772912","25.958573240363574","40.63623503894805","484.8","0",43
13,"af3761e02213bb49355141209409d3c5","electricity","2023-12-01 00:00:00","2023-12-31 00:00:00","49.75293848741934","1393.3962018892435","26.259730992523817","0","603","0",43
13,"af3761e02213bb49355141209409d3c5","electricity","2024-01-01 00:00:00","2024-01-31 00:00:00","50.049991916129024","1408.050920816863","26.41651656872241","0","745.1","0",43
13,"af3761e02213bb49355141209409d3c5","electricity","2024-02-01 00:00:00","2024-02-29 00:00:00","47.71483449093438","1338.6939990314659","25.184014375383384","0","637.8","0",43
13,"af3761e02213bb49355141209409d3c5","electricity","2024-03-01 00:00:00","2024-03-31 00:00:00","37.00670626551724","1017.2936684751234","19.5322363059532","13.467653535010278","513.8","0",43
26,"cf21665596a17016b9e783ae5f4da892","electricity","2020-01-01 00:00:00","2020-01-31 00:00:00","11.3107287","323.8007161","5.969832175","0","717","0",229
26,"cf21665596a17016b9e783ae5f4da892","electricity","2020-02-01 00:00:00","2020-02-29 00:00:00","10.6627557","305.161888","5.627830332","0","673.3","0",229
26,"cf21665596a17016b9e783ae5f4da892","electricity","2020-03-01 00:00:00","2020-03-31 00:00:00","9.2444148","266.9709899","4.879226297","0","526.2","0",229
26,"cf21665596a17016b9e783ae5f4da892","electricity","2020-04-01 00:00:00","2020-04-30 00:00:00","7.35449355","214.5944041","3.881720921","0","374.9","0",229
26,"cf21665596a17016b9e783ae5f4da892","electricity","2020-05-01 00:00:00","2020-05-31 00:00:00","5.59776675","166.6883538","2.954515924","0","170.8","40.1",229
26,"cf21665596a17016b9e783ae5f4da892","electricity","2020-06-01 00:00:00","2020-06-30 00:00:00","5.12978625","153.4072103","2.707514592","0","31.4","110.3",229
26,"cf21665596a17016b9e783ae5f4da892","electricity","2020-07-01 00:00:00","2020-07-31 00:00:00","3.81944085","117.7820865","2.015910865","0","0","200.7",229
26,"cf21665596a17016b9e783ae5f4da892","electricity","2020-08-01 00:00:00","2020-08-31 00:00:00","4.33781925","132.0373545","2.28951234","0","12.9","106.1",229
26,"cf21665596a17016b9e783ae5f4da892","electricity","2020-09-01 00:00:00","2020-09-30 00:00:00","5.27378025","157.3732885","2.783515002","0","88.6","15.7",229
26,"cf21665596a17016b9e783ae5f4da892","electricity","2020-10-01 00:00:00","2020-10-31 00:00:00","6.9621099","204.2095413","3.674619805","0","275.1","0",229
26,"cf21665596a17016b9e783ae5f4da892","electricity","2020-11-01 00:00:00","2020-11-30 00:00:00","7.7684763","225.9707864","4.100222099","0","377.2","0",229
26,"cf21665596a17016b9e783ae5f4da892","electricity","2020-12-01 00:00:00","2020-12-31 00:00:00","10.5259614","302.2221194","5.555629943","0","617.7","0",229
26,"cf21665596a17016b9e783ae5f4da892","electricity","2021-01-01 00:00:00","2021-01-31 00:00:00","11.2603308","322.4091097","5.943232032","11.49927991","736.2","0",229
26,"cf21665596a17016b9e783ae5f4da892","electricity","2021-02-01 00:00:00","2021-02-28 00:00:00","10.43596515","298.5169674","5.508129687","10.73300282","680.6","0",229
26,"cf21665596a17016b9e783ae5f4da892","electricity","2021-03-01 00:00:00","2021-03-31 00:00:00","9.6187992","277.2688772","5.076827362","9.356006397","537.8","0",229
26,"cf21665596a17016b9e783ae5f4da892","electricity","2021-04-01 00:00:00","2021-04-30 00:00:00","6.6669222","198.2256338","3.518818965","6.430709805","273.2","0",229
26,"cf21665596a17016b9e783ae5f4da892","electricity","2021-05-01 00:00:00","2021-05-31 00:00:00","5.3061789","160.7392365","2.800615094","5.191958222","126.9","37",229
26,"cf21665596a17016b9e783ae5f4da892","electricity","2021-06-01 00:00:00","2021-06-30 00:00:00","4.26582225","131.3328538","2.251512135","4.830468887","4.2","123.8",229
26,"cf21665596a17016b9e783ae5f4da892","electricity","2021-07-01 00:00:00","2021-07-31 00:00:00","4.5430107","139.4737512","2.397812923","3.87390874","6.2","93.3",229
26,"cf21665596a17016b9e783ae5f4da892","electricity","2021-08-01 00:00:00","2021-08-31 00:00:00","4.3270197","133.4550535","2.283812309","4.216694787","0.4","193.2",229
26,"cf21665596a17016b9e783ae5f4da892","electricity","2021-09-01 00:00:00","2021-09-30 00:00:00","5.29537935","160.0173407","2.794915064","4.674213765","29.1","28.5",229
26,"cf21665596a17016b9e783ae5f4da892","electricity","2021-10-01 00:00:00","2021-10-31 00:00:00","6.5877255","196.4339406","3.47701874","5.949954862","171.9","3.2",229
26,"cf21665596a17016b9e783ae5f4da892","electricity","2021-11-01 00:00:00","2021-11-30 00:00:00","9.60799965","280.165158","5.071127331","8.392280197","442.4","0",229
26,"cf21665596a17016b9e783ae5f4da892","electricity","2021-12-01 00:00:00","2021-12-31 00:00:00","11.58294089","335.6022547","6.113506479","10.79199547","644.3","0",229
26,"cf21665596a17016b9e783ae5f4da892","electricity","2022-01-01 00:00:00","2022-01-31 00:00:00","14.20638451","408.6897297","7.498166883","13.17301545","935.1","0",229
26,"cf21665596a17016b9e783ae5f4da892","electricity","2022-02-01 00:00:00","2022-02-28 00:00:00","11.97670095","345.3271276","6.32133407","10.65584473","704.1","0",229
26,"cf21665596a17016b9e783ae5f4da892","electricity","2022-03-01 00:00:00","2022-03-31 00:00:00","10.9363443","317.5906726","5.77223111","10.00451591","576.8","0",229
171,"e509e2c36c126141f9b630f91424038a","electricity","2021-07-01 00:00:00","2021-07-31 00:00:00","2.725899319","85.09953688","1.438736787","0","14.7","59",146
171,"e509e2c36c126141f9b630f91424038a","electricity","2021-08-01 00:00:00","2021-08-31 00:00:00","3.84103995","119.9129838","2.027310926","0","0.8","139",146
171,"e509e2c36c126141f9b630f91424038a","electricity","2021-09-01 00:00:00","2021-09-30 00:00:00","4.000420406","123.9367043","2.111432348","0","64.8","3.2",146
171,"e509e2c36c126141f9b630f91424038a","electricity","2021-10-01 00:00:00","2021-10-31 00:00:00","4.259222525","131.5629037","2.248028783","0","206.5","0.1",146
171,"e509e2c36c126141f9b630f91424038a","electricity","2021-11-01 00:00:00","2021-11-30 00:00:00","4.571238095","139.8419195","2.412711416","0","482.3","0",146
171,"e509e2c36c126141f9b630f91424038a","electricity","2021-12-01 00:00:00","2021-12-31 00:00:00","4.892481852","149.2089215","2.582264711","0","726.1","0",146
171,"e509e2c36c126141f9b630f91424038a","electricity","2022-01-01 00:00:00","2022-01-31 00:00:00","6.00660385","180.2475426","3.170301214","0","991.8","0",146
171,"e509e2c36c126141f9b630f91424038a","electricity","2022-02-01 00:00:00","2022-02-28 00:00:00","5.904511863","176.1541765","3.116416796","0","775.3","0",146
171,"e509e2c36c126141f9b630f91424038a","electricity","2022-03-01 00:00:00","2022-03-31 00:00:00","5.685275498","173.1080268","3.000703269","0","665.2","0",146
171,"e509e2c36c126141f9b630f91424038a","electricity","2022-04-01 00:00:00","2022-04-30 00:00:00","5.215137532","160.1455592","2.752563222","0","401.2","0",146
171,"e509e2c36c126141f9b630f91424038a","electricity","2022-05-01 00:00:00","2022-05-31 00:00:00","4.096321479","129.8121404","2.162049185","0","166.6","7.3",146
171,"e509e2c36c126141f9b630f91424038a","electricity","2022-06-01 00:00:00","2022-06-30 00:00:00","3.452427571","111.5024626","1.822200297","0","49.8","33",146
171,"e509e2c36c126141f9b630f91424038a","electricity","2022-07-01 00:00:00","2022-07-31 00:00:00","3.69698881","118.9214642","1.951280358","2.701747916","2.7","97.4",146
171,"e509e2c36c126141f9b630f91424038a","electricity","2022-08-01 00:00:00","2022-08-31 00:00:00","3.768202985","120.9577033","1.988867386","3.858805225","7","86.5",146
